Date,Close,High,Low,Open,Volume
2000-02-11,30.45421028137207,31.95882729965124,30.20661507583246,31.95882729965124,115559000
2000-02-14,30.35896873474121,31.006525156937702,30.187556740630377,30.849397495669436,81028600
2000-02-15,30.035200119018555,30.47325313280259,29.901879636562544,30.397069999970586,71027600
2000-02-16,29.749509811401367,30.53038682949833,29.597143563967812,30.244700115560416,65202600
2000-02-17,30.35896873474121,30.378014511864638,29.601899094085024,30.016144746519544,80343400
2000-02-18,28.9686279296875,30.492290148211495,28.91149059649285,30.473244370479946,79063000
2000-02-22,28.58771324157715,29.597139491945963,28.28298078863562,28.987674586062905,66296200
2000-02-23,28.721038818359375,29.17813757939427,28.054436458516815,28.492489437841925,75847200
2000-02-24,28.873403549194336,29.21622760188926,28.035389198162314,28.72103730355215,69733200
2000-02-25,27.825876235961914,28.859109491130248,27.57828117020729,28.854348047558044,65301400
2000-02-28,27.902076721191406,28.073488796611695,26.854558482511866,27.5021152118774,76131800
2000-02-29,27.235464096069336,27.95920370141943,27.083097863364053,27.95920370141943,58437400
2000-03-01,27.673513412475586,28.673416684433583,27.102140114213874,27.311643656909837,106889800
2000-03-02,28.454395294189453,29.063860253636616,27.76874721481139,27.978250794621356,106932600
2000-03-03,29.29240608215332,30.13042030036837,28.606758085431917,28.8733989730458,101435200
2000-03-06,27.61637306213379,29.673316710899616,27.464006865928912,29.254309671336205,93609400
2000-03-07,28.302032470703125,29.711420359553752,28.016345736476648,29.292413149354918,135061000
2000-03-08,29.12101173400879,29.311469626317542,27.730669120154868,28.58772963554427,94290000
2000-03-09,30.473241806030273,30.47324180603027,28.949579715728756,29.0448085963726,88198800
2000-03-10,30.77797508239746,31.23507372223505,30.32087644255988,30.339922219219776,85589000
2000-03-13,29.863788604736328,30.549436812498133,29.711422336344818,29.749513903442693,61831800
2000-03-14,28.9876708984375,30.24469210691114,28.9876708984375,30.054234348051494,73489200
2000-03-15,29.06385612487793,29.444771670420238,28.549620138395817,28.816261020275434,53208000
2000-03-16,29.06385612487793,29.463817447697352,28.41629969745601,29.23526812037197,77300800
2000-03-17,30.282791137695312,30.320882698874804,28.797220251695165,29.025769618772113,81161600
2000-03-20,29.673328399658203,30.397068116723037,29.406687451265896,30.092335604274687,47773000
2000-03-21,31.311260223388672,31.42553489573681,29.406682350919777,29.482865465818534,81648800
2000-03-22,31.463611602783203,32.187350852726155,30.81605543178161,31.330291214635814,93975800
2000-03-23,34.091941833496094,34.396674274465894,32.49209651840466,32.5492338510865,148224000
2000-03-24,34.03480911254883,35.04423546003908,33.38725258774376,34.32049581466871,112196800
2000-03-27,31.71123504638672,32.98730276296805,31.673143472757427,32.83969791515454,111434000
2000-03-28,31.787391662597656,32.73968020851131,31.196972764131196,31.577888182496658,81114400
2000-03-29,32.66349792480469,33.19677952357701,32.034987469108735,32.05403324049346,64363800
2000-03-30,31.5017147064209,33.10155995148701,31.235073832243213,32.35877465913489,64178400
2000-03-31,32.3778190612793,32.98728389066808,31.730262680053713,32.3016359576057,64281400
2000-04-03,27.692564010620117,29.4066842038497,27.425923091673294,28.778173466332188,260118200
2000-04-04,26.98786735534668,28.035385142604316,25.88321223423863,27.902064696953342,181244400
2000-04-05,26.321266174316406,26.968822650384972,26.168899944653216,26.89263953555338,82887600
2000-04-06,26.206995010375977,26.816460010617277,25.983207080599875,26.778368448102196,66421400
2000-04-07,27.140235900878906,27.23546479877673,25.902260228207236,26.51172517475329,82613600
2000-04-10,26.226045608520508,27.00692278350187,26.206999823764864,27.00692278350187,60685400
2000-04-11,25.559438705444336,26.226041056182453,25.445164016746375,25.940354334437547,71961800
2000-04-12,24.18813133239746,25.06423687672052,23.99767360537071,25.02614533131517,153003800
2000-04-13,24.150049209594727,25.064246656014717,24.073866089059727,24.64523949307222,94316200
2000-04-14,22.58830451965332,24.226242284147574,22.321663488224026,24.111967556392162,151217800
2000-04-17,23.121570587158203,23.159662136725185,22.24546494711761,22.626380442787436,119772200
2000-04-18,24.550012588500977,24.969019785511854,23.12157896232753,23.312036779150656,91794600
2000-04-19,23.978626251220703,24.835685966315964,23.80721430820165,24.816640194869404,53715400
2000-04-20,24.054821014404297,24.34050772478915,23.616768058480865,23.959592110942683,52387400
2000-04-24,20.30280303955078,20.721810231736633,19.807612721512957,20.493260854180715,313645800
2000-04-25,21.14081573486328,21.17890729474592,20.60753389650637,20.9503579354501,159517400
2000-04-26,20.721813201904297,21.674102411550635,20.53135535997503,21.331278296077954,107091200
2000-04-27,21.27413558959961,21.312227148399252,20.531350193006606,20.550395972406427,77669800
2000-04-28,21.255090713500977,21.636006317685585,20.797991988479453,21.55982319684866,78082600
2000-05-01,22.378787994384766,22.550199987533247,21.845506237922834,22.207376001236288,107811000
2000-05-02,21.293190002441406,22.397845655519763,21.178915279709162,22.188341997177318,97716200
2000-05-03,21.50267791748047,21.578861010190764,20.96939626850841,21.445540597947748,55354800
2000-05-04,21.4645938873291,21.712189025337334,21.121769850086935,21.42650232763553,43317200
2000-05-05,21.67409324645996,21.88359678399165,21.29317772367508,21.40745238051054,36402200
2000-05-08,21.27413558959961,21.750280074595125,21.236044030799967,21.61695961879638,36187600
2000-05-09,20.6646671295166,21.464589728078536,20.56943824873542,21.38840662345359,60778400
2000-05-10,20.169485092163086,20.68372125598594,20.03616460524605,20.645629688295358,67740000
2000-05-11,20.683719635009766,20.75990276442048,20.036163035018667,20.302803987956178,58390800
2000-05-12,20.969396591186523,21.255083193246286,20.79798462995067,20.85512195036262,37886000
2000-05-15,21.14081573486328,21.1598615148046,20.72180857615428,21.02654105521537,33899600
2000-05-16,21.17890167236328,21.521725620297218,21.04558124816675,21.1979474472485,48410600
2000-05-17,20.626577377319336,21.06463026714237,20.493256932590587,20.988447155868798,53242000
2000-05-18,20.169485092163086,20.74085860752181,20.074256172936632,20.74085860752181,53640400
2000-05-19,19.82664680480957,20.09328758796743,19.655234872779516,19.921875655937377,66578000
2000-05-22,19.560012817382812,19.883791023707552,19.026731065789125,19.84569947002229,69955000
2000-05-23,19.255287170410156,19.97902694536128,19.217195603307466,19.464790789474957,57963200
2000-05-24,19.979019165039062,20.283751583190277,19.198142343526573,19.236233895795475,85482400
2000-05-25,18.741044998168945,19.73142542490145,18.626770333545963,19.67428809258996,94348800
2000-05-26,18.722002029418945,19.083871855013005,18.398223764413736,18.912459832363187,55822000
2000-05-30,19.31241798400879,19.54096730926333,18.893410887708797,19.02673132744061,68536400
2000-05-31,19.06482696533203,19.41241247194273,18.912460715858845,19.39336669075858,54968200
2000-06-01,19.674287796020508,20.11234067047208,19.44573847021969,19.617150464570305,94507200
2000-06-02,20.20757484436035,20.34089531929958,19.807613419542662,20.112345933689472,80463200
2000-06-05,20.37898826599121,20.83608706821905,20.11234729802497,20.11710874388151,64400000
2000-06-06,21.216989517211914,21.29317260344966,20.664662141988263,20.77893677134488,99019000
2000-06-07,21.483631134033203,21.55981422316098,20.45515943080821,21.102715688394316,76310600
2000-06-08,20.969396591186523,21.978822585131017,20.79798462995067,21.80741062389516,94765600
2000-06-09,20.969396591186523,21.236037419775634,20.817030403421317,21.216991646304987,35710200
2000-06-12,20.37898826599121,21.02654490248065,20.22662199858193,21.02654490248065,49260600
2000-06-13,20.683719635009766,20.721811199715123,20.150437729134744,20.340895552661536,44289200
2000-06-14,21.483631134033203,21.635997312288758,21.178898777522093,21.274127638931816,79992400
2000-06-15,22.055015563964844,22.150244473999233,21.521733667772256,21.57887101379289,65592600
2000-06-16,22.112150192260742,22.283562209255013,21.788371937938233,22.131195971926772,68710600
2000-06-19,22.454971313476562,22.49306286786753,21.94073532919847,22.112147323957835,46604800
2000-06-20,22.83588218688965,22.93111105339044,22.474012494186642,22.51210404078696,62275000
2000-06-21,24.588098526000977,25.045197181790304,23.445351886527654,23.46439766385221,160399600
2000-06-22,24.340492248535156,24.98804838034282,24.16908033129195,24.797590694517037,87315200
2000-06-23,23.673908233642578,24.39764798656166,23.464404620955474,24.35955642061855,49811600
2000-06-26,24.226226806640625,24.416684564554465,23.616761981316333,23.616761981316333,48287000
2000-06-27,24.016725540161133,24.416686869537326,23.88340509703573,24.150045983286528,31071200
2000-06-28,24.054821014404297,24.39764506686612,23.959592110942683,24.07386679509662,37459200
2000-06-29,23.521528244018555,24.054809856028694,23.483436700303546,23.84530636559614,38449000
2000-06-30,24.378599166870117,24.378599166870117,23.3691727951169,23.483447478711604,52356400
2000-07-03,24.378599166870117,24.397644947469235,24.188141360878944,24.28337026387453,15734800
2000-07-05,23.921497344970703,24.34050446407051,23.8453142324071,24.34050446407051,34824400
2000-07-06,24.664289474487305,24.892838875023095,23.921503922745988,24.035778623013883,47873200
2000-07-07,24.988056182861328,25.25469702627601,24.55000336868007,24.764268332138293,54153200
2000-07-10,24.207195281982422,24.778568892100026,24.188149494978504,24.588111022060826,52689800
2000-07-11,24.111963272094727,24.53097053274724,23.921505426343582,24.016734349219153,37164800
2000-07-12,24.473827362060547,24.683330942591805,23.521538359645742,23.845316620466775,58370200
2000-07-13,24.35955047607422,24.37859625439797,23.578673564800535,24.016726466246748,80843200
2000-07-14,24.054821014404297,24.3024161634045,23.902454768865713,24.226233040635208,51180600
2000-07-17,23.826265335083008,24.24527239932907,23.616761802959974,23.845311110730556,53992800
2000-07-18,23.921497344970703,24.22622979522511,23.5977191165754,23.6548564509981,70617200
2000-07-19,22.2835636138916,23.616768274551784,22.18833470955873,23.178715314620582,139924600
2000-07-20,22.797800064086914,22.93112053229795,22.28356397241578,22.378792878280805,54690600
2000-07-21,22.035972595214844,22.854941326065525,21.902652104146128,22.778758188311972,56100600
2000-07-24,21.50267791748047,21.978822246919805,21.33126595888231,21.959776473742235,56165600
2000-07-25,21.02653694152832,21.636001780413203,20.836079179376796,21.578864451767743,64188600
2000-07-26,20.6646671295166,21.178903085734987,20.493255144110474,21.045582652641333,85404600
2000-07-27,21.14081573486328,21.3693650941591,20.569442336623734,20.683717016271643,74337600
2000-07-28,21.236045837402344,21.883602392085464,21.21700005638225,21.616961457804177,75645600
2000-07-31,21.27413558959961,21.674096956995843,21.102723575001225,21.388410265998534,70283800
2000-08-01,20.931312561035156,21.350319727862065,20.778946318552645,21.31222816724144,47163600
2000-08-02,21.14081573486328,21.464593993865694,20.874174815684825,20.893220595626143,48269200
2000-08-03,21.4074649810791,21.44555655577853,20.759908211188808,20.778953998538523,54543400
2000-08-04,21.064632415771484,21.293181772904628,20.77894571935505,21.15986131457696,38107400
2000-08-07,21.331270217895508,21.674094203540257,21.255087109974454,21.388407548836298,52741800
2000-08-08,22.58830451965332,22.75971661128644,21.331282514343776,21.350328302303012,138038800
2000-08-09,22.626388549804688,22.816846365880483,22.283564480868254,22.47402229694405,63945600
2000-08-10,22.131189346313477,22.569242147488357,21.864548510815723,22.493059051631857,48986000
2000-08-11,22.07406234741211,22.150245478895847,21.826467170089973,22.07406234741211,35629600
2000-08-14,21.997879028320312,22.35974889978186,21.75028385310978,22.035970593737318,53427000
2000-08-15,21.82646942138672,22.245476687765873,21.78837785171589,21.940744130399217,40714200
2000-08-16,21.636009216308594,22.016924871525298,21.50268873698275,21.902650174960286,44976200
2000-08-17,21.807409286499023,21.940729692617357,21.502676929657117,21.674088880380687,36112800
2000-08-18,21.636009216308594,21.76932969563444,21.331276692135233,21.674100781830266,54438800
2000-08-21,21.5217342376709,21.57887158520454,21.350322195069978,21.540780020182112,34119600
2000-08-22,21.71218490600586,22.07405465443929,21.397929598155777,21.57886447237249,54428200
2000-08-23,21.55982208251953,21.674096757868575,21.445547407170487,21.57886786174437,36726800
2000-08-24,21.67409324645996,21.69313902259921,21.312223499814323,21.521727037346007,42405400
2000-08-25,21.5217342376709,21.845512540361522,21.502688455159685,21.540780020182112,52729400
2000-08-28,21.731237411499023,21.978832579202344,21.369367551009557,21.38841333314058,56421600
2000-08-29,21.616954803466797,22.169282283026742,21.59790902830956,21.693137904095757,59400200
2000-08-30,21.331270217895508,21.616956872599467,21.236041332994187,21.54077376467841,53498800
2000-08-31,21.27413558959961,21.94073786859333,21.236044030799967,21.597913839396558,72575400
2000-09-01,21.388412475585938,21.521732945157712,21.236046224646767,21.33127513148375,37629800
2000-09-05,21.369359970092773,21.540771948462503,21.274131093220703,21.331268419343946,50755200
2000-09-06,21.15985870361328,21.54077425183314,21.121767148791296,21.35031647772321,62960800
2000-09-07,21.350318908691406,21.95978385523746,21.159861112895765,21.331273129111842,111711200
2000-09-08,21.121763229370117,21.597907576290094,21.08367168161652,21.4455413852757,56709600
2000-09-11,20.969396591186523,21.236037419775634,20.740847309538715,21.06462545853978,48495200
2000-09-12,20.75989532470703,21.12176505972486,20.607529120488998,20.950353079979575,46781200
2000-09-13,20.797998428344727,20.95036471719707,20.4742200645335,20.588494781172756,40744800
2000-09-14,20.055208206176758,20.950359949472396,20.01711664263226,20.931314167700148,78503000
2000-09-15,19.560012817382812,19.998065684763343,19.29337194158597,19.94092835423545,99915200
2000-09-18,19.198144912719727,19.69333515848432,18.950549789837428,19.5790604863848,69037800
2000-09-19,19.807607650756836,20.03615696980403,19.312417459487914,19.388600565836978,79311200
2000-09-20,19.57906150817871,19.80761086430531,19.25528325366603,19.76951930495088,67791400
2000-09-21,19.560012817382812,19.84569947002229,19.369555048956496,19.50287548685492,48952200
2000-09-22,19.274324417114258,19.35050751757716,18.588676512948137,18.62676806317959,84476600
2000-09-25,18.66486358642578,19.35051163653938,18.417268457218093,19.27432851986009,53484200
2000-09-26,19.102920532226562,20.074255474543165,18.417272337650132,18.569638603111564,155704800
2000-09-27,18.474409103393555,19.369560884692007,18.226813929842923,19.33146931953037,106155600
2000-09-28,18.68391227722168,18.855324316462248,18.474408673705433,18.531546020118956,52360400
2000-09-29,18.37917709350586,18.683909563449998,17.864941050475124,18.588680666592456,74053600
2000-10-02,18.01730728149414,18.53154332441205,17.75066637035152,18.436314427575397,58562400
2000-10-03,17.236427307128906,18.226807660687694,17.21738153109893,18.150624556567788,85374000
2000-10-04,16.893604278564453,17.236428266179065,16.607917622218945,17.179290934909965,136453400
2000-10-05,16.87456512451172,17.445938661459067,16.836473555381893,16.91265669364154,81099400
2000-10-06,16.93169403076172,17.29356375695348,16.684098954946307,17.007877131012616,61794000
2000-10-09,16.5126953125,16.988839929354096,16.150825403690888,16.95074836000577,58323600
2000-10-10,16.626964569091797,16.931697023966333,16.398415227935896,16.436506784795213,62066200
2000-10-11,16.988832473754883,17.35070222375639,16.45555073691056,16.45555073691056,101205800
2000-10-12,16.56982421875,17.33165521731322,16.398412244073274,17.160243242636493,90219600
2000-10-13,16.37936782836914,16.722191806172216,15.884177638209144,16.41745938145837,104521200
2000-10-16,15.35090160369873,16.39841970320671,15.103306416542301,16.30319078506962,119759000
2000-10-17,15.369945526123047,15.979410528398065,15.312808182159765,15.807998496508215,81276600
2000-10-18,15.769903182983398,16.227001825968426,14.760477013058134,15.122346772087946,110536400
2000-10-19,18.855318069458008,18.950546948596685,17.674479968138414,17.80780039893256,256993200
2000-10-20,19.86475372314453,20.150440497686397,18.62677770012977,18.683915055038145,160378600
2000-10-23,18.931503295898438,20.188524641501353,18.493450402733785,19.69333441444566,185170400
2000-10-24,18.741044998168945,19.179097879223708,18.34108367198851,19.08386899203789,94427400
2000-10-25,18.66486358642578,19.331465857369558,18.417268457218093,18.874367157293825,167603800
2000-10-26,19.63619613647461,19.82665390695448,18.531541067691364,18.588678398835324,114826600
2000-10-27,20.626577377319336,21.08367604496076,19.69333426421809,19.712380042036486,124292400
2000-10-30,21.04557991027832,21.36935806274414,20.5313440210679,20.569435568416818,110057600
2000-10-31,20.988447189331055,21.17890496781863,20.721806299448446,21.02653874502857,104474000
2000-11-01,21.216989517211914,21.350309918127966,20.855119857582626,20.874165629142063,81309400
2000-11-02,21.42650604248047,21.588395199245877,21.217002427842882,21.445551825629337,77985200
2000-11-03,20.797998428344727,21.21700572268867,20.740861070025097,21.10273100604941,68711000
2000-11-06,21.17890167236328,21.36935942121547,20.797986174658906,20.931306598855436,74851400
2000-11-07,21.483631134033203,21.902638124235978,21.178898777522093,21.25508186664987,104331200
2000-11-08,21.15985870361328,22.055010241929953,20.72180582316044,21.674094693710092,206149400
2000-11-09,21.597919464111328,21.731239954630535,20.855133874075754,20.87417965843564,91058600
2000-11-10,20.531356811523438,21.426508731877426,20.359944741668418,21.312234018640748,93744400
2000-11-13,20.24565887451172,20.75989480076931,19.626671185497955,20.321841974698028,83364800
2000-11-14,20.969396591186523,21.274128966716937,20.512298027890907,20.721801536068064,84218600
2000-11-15,21.350318908691406,21.597914043225742,20.931311757940996,21.045586435418382,60422200
2000-11-16,21.007492065429688,21.788368923709488,21.007492065429688,21.159858281679405,92128600
2000-11-17,21.04557991027832,21.33126651539522,20.659902993370505,21.15985455232508,106525600
2000-11-20,20.47421646118164,20.87417789902798,19.979026109562366,20.759903202500457,80157200
2000-11-21,20.645626068115234,21.102724800250627,20.531351385081386,20.531351385081386,59487600
2000-11-22,20.797998428344727,21.178914150475585,20.11235012850919,20.13139591461573,76343200
2000-11-24,21.312225341796875,21.464591564079605,20.874172452734026,21.026538675016756,34439200
2000-11-27,21.540775299072266,22.016919757495614,21.52172952073533,21.76932463911547,85307600
2000-11-28,20.41707992553711,21.255094400092737,20.359942574999227,21.140819699016973,127446200
2000-11-29,19.82664680480957,20.4551572222531,19.274319468268285,20.359928371125292,98280400
2000-11-30,17.48403549194336,18.912469764160953,17.369760750165952,18.89342397386472,197200800
2000-12-01,17.25547981262207,18.47440995391105,17.08406776150331,17.6935328321478,109809800
2000-12-04,17.198339462280273,17.979216447832314,16.817423859571964,17.445934604040676,80407200
2000-12-05,18.245861053466797,18.43631889327334,17.750670669969786,18.0363574296796,101734400
2000-12-06,17.274526596069336,18.302998962318227,17.08406875046769,18.28395317775806,90560800
2000-12-07,16.18890953063965,16.455550393497244,15.922268667782054,16.284138410231645,145308400
2000-12-08,16.588882446289062,17.026935599290955,16.284149818113832,16.646019814071916,120939800
2000-12-11,17.69352912902832,17.903032703214876,16.760285934924564,16.912652170696607,95576200
2000-12-12,17.788753509521484,18.283943650043497,17.293563368999475,17.61734153780233,63106000
2000-12-13,17.445938110351562,18.43631887644139,17.312617622608702,18.43631887644139,98360400
2000-12-14,16.91265106201172,17.898270085051255,16.874559505565745,17.65543641270818,71201400
2000-12-15,14.989022254943848,15.846081977272277,14.550969507975985,15.555633960260975,116899800
2000-12-18,14.570021629333496,15.236623926100387,14.322426490534363,14.93189144757838,107187400
2000-12-19,13.655820846557617,14.62715538376046,13.56059197036126,14.455743406607018,120271800
2000-12-20,12.646395683288574,13.408226748546921,12.608304130025656,13.046356992549207,149037800
2000-12-21,13.236821174621582,13.751057392916232,12.284531881483339,12.417852382522693,163173000
2000-12-22,14.151016235351562,14.36051984045098,13.636780113743901,13.636780113743901,109551800
2000-12-26,14.284330368041992,14.798566261291503,13.979597986857096,14.284330368041992,66941600
2000-12-27,14.151016235351562,14.265290929042155,13.712963242870963,14.055787323942736,69003800
2000-12-28,13.579641342163086,14.093877409818631,13.37013775904416,13.751053364714934,77619200
2000-12-29,13.217767715454102,13.960552932893165,13.103493066617323,13.389179688709271,99977600
2001-01-02,13.217767715454102,13.712957860413479,13.065401517005064,13.446317013127661,82413200
2001-01-03,14.608107566833496,14.893794155493865,13.14158307837694,13.160628850954296,135962200
2001-01-04,14.760479927062988,15.388990685247606,14.284335413286763,14.570022121552498,112397000
2001-01-05,14.969979286193848,15.198528588273142,14.49383490686198,14.7795215344611,93414600
2001-01-08,14.912849426269531,15.160444627471964,14.227201176785876,14.912849426269533,79817600
2001-01-09,15.78895378112793,16.03654895501775,15.160442955099917,15.236626085527554,114965400
2001-01-10,16.11273193359375,16.398418670004986,15.465175331061614,15.541358460771278,90230200
2001-01-11,16.76028823852539,16.988837623596194,15.941319608688355,16.150823211669923,101854800
2001-01-12,16.303186416625977,16.760285101204275,15.998453960240443,16.72219354415608,73712000
2001-01-16,16.017501831054688,16.303188546234022,15.579448867779707,16.26509698421011,68462400
2001-01-17,16.13178062438965,16.722199986085137,16.01750590922278,16.341284268862243,72844200
2001-01-18,16.91265106201172,17.122154622464567,16.036545263754356,16.36032349354512,109788800
2001-01-19,18.58868408203125,18.722004562127786,17.941127464419505,18.283951556096312,209348800
2001-01-22,18.322044372558594,18.58868535095342,17.979220257479536,18.512502214269183,76673000
2001-01-23,18.455366134643555,18.569640847551565,17.96017571204218,18.207770923342867,70295200
2001-01-24,19.17910385131836,19.331470118260313,18.512501433447316,18.588684566918293,110455000
2001-01-25,18.83627700805664,19.502879328867543,18.760093885678252,19.1219637169756,85657400
2001-01-26,19.50287437438965,19.598103253170848,18.588677138090134,18.588677138090134,93080000
2001-01-29,19.655237197875977,19.6933287428331,19.35050483821898,19.369550610697544,84983800
2001-01-30,19.31241798400879,19.73142508030878,19.16005176717243,19.655241971890604,57276800
2001-01-31,18.607725143432617,19.42669359908011,18.588679365394302,19.198144262620346,81898800
2001-02-01,19.007688522338867,19.083871642668882,18.398223559698742,18.531544020276268,71792800
2001-02-02,18.531543731689453,19.312420702911723,18.512497951903544,19.045779785908998,71100000
2001-02-05,18.874364852905273,18.912456406594288,18.360128878103616,18.512495092859663,51399200
2001-02-06,19.06482696533203,19.445742589014987,18.79818602875396,18.912460715858845,96442000
2001-02-07,19.712387084960938,19.82666179269984,18.836280992296004,18.893418346165458,126061800
2001-02-08,18.969594955444336,19.655242965882085,18.893411843173475,19.4266936290695,88041200
2001-02-09,18.01730728149414,18.76009267682001,17.82684948782084,18.68390955935069,100575200
2001-02-12,17.903030395507812,18.11253394268929,17.426885970095373,17.92207617252431,71289400
2001-02-13,17.73162841796875,18.607734655591265,17.712582630194348,18.169681536780008,76070600
2001-02-14,17.788753509521484,17.979211255876105,17.1792887211867,17.560204213895943,61728400
2001-02-15,17.922077178955078,18.341084296847757,17.636390507664615,17.97921451321317,65627800
2001-02-16,17.464981079101562,17.75066779250017,17.10311124212999,17.36975217463536,66958400
2001-02-20,17.02692413330078,17.750663637848245,16.874557921817107,17.48402276775181,60730800
2001-02-21,17.141204833984375,17.693532545301647,16.81742652045356,16.83647230360243,63947200
2001-02-22,16.817428588867188,17.31261901164244,16.417467093548716,17.160252727711594,100816400
2001-02-23,17.293569564819336,17.52211894232796,16.550784087916302,16.588875650834407,92620600
2001-02-26,18.15062141418457,18.264896050580276,17.484019368542956,17.560202459473423,87936800
2001-02-27,18.09348487854004,18.64581231167442,17.879219926031013,18.09348487854004,99148600
2001-02-28,17.979209899902344,18.30774948758594,17.731614848314706,18.150621858693786,84608400
2001-03-01,18.088726043701172,18.13157904038275,17.14119867263075,17.845892395838902,81781600
2001-03-02,17.274526596069336,17.712579640953123,17.198343457828678,17.522121795351474,79800800
2001-03-05,17.503080368041992,17.864950364769737,17.23643931782155,17.44594300013761,49383600
2001-03-06,18.112531661987305,18.283943633551853,17.788753493476488,17.864936591949622,66781800
2001-03-07,18.493446350097656,18.62676676662771,18.07443932671748,18.245851290827552,59743600
2001-03-08,18.05539321899414,18.46487734790593,17.807798164303293,18.37917136743602,54626000
2001-03-09,17.274526596069336,17.731625425513286,16.72219884382456,17.655442287272628,103794400
2001-03-12,15.827037811279297,16.76028071471213,15.73180894358207,16.665051847014904,114376000
2001-03-13,16.5126953125,16.684107374567475,15.846092848904268,15.903230202926759,91035600
2001-03-14,16.45555877685547,16.83647448928268,15.903230993836015,15.998459921942818,90686200
2001-03-15,16.36033058166504,17.088831914317762,16.303193222241294,16.855521030004144,71638400
2001-03-16,16.626964569091797,16.798376574958723,15.993692436305654,15.99845388091307,112848800
2001-03-19,16.550779342651367,16.912649086621883,16.188909598680855,16.607916670646713,61036400
2001-03-20,16.055593490600586,17.103111452620787,16.036547709472945,16.626966924429787,91822800
2001-03-21,15.25566577911377,16.227000304375697,15.16043690408809,15.922267904293522,124988600
2001-03-22,16.45555877685547,16.47460456247683,15.388994782059282,15.408040567680642,126363200
2001-03-23,17.236427307128906,17.36974773933874,16.569825146079722,16.74123713034951,99519600
2001-03-26,17.084064483642578,17.522117419120594,16.931698245215443,17.407842740300243,63118600
2001-03-27,17.75067138671875,17.845900310467243,17.026931566230218,17.08406892047931,95135600
2001-03-28,16.93169403076172,17.655433483145234,16.874556705573546,17.484021507580717,78681600
2001-03-29,16.87456512451172,17.426892876894154,16.626969925167867,16.87456512451172,86985000
2001-03-30,16.665058135986328,17.122156873430527,16.41746298653739,16.988836408342635,91201600
2001-04-02,17.00788116455078,17.350705196982936,16.646011352539062,16.703148691277754,75924000
2001-04-03,16.26509666442871,16.855515864191347,16.074638858053667,16.855515864191347,94187600
2001-04-04,15.827037811279297,16.76028071471213,15.56039698172706,16.265090602686545,104046600
2001-04-05,17.293569564819336,17.484027379409856,16.303188928948625,16.37937205478483,113364000
2001-04-06,17.12215805053711,17.42689056311619,16.77933397388564,17.179295396645685,92622000
2001-04-09,17.41546630859375,17.497743077013908,16.961414281677598,17.23872086540979,56295600
2001-04-10,18.18644142150879,18.311381739365007,17.607449024148206,17.65925416994657,109199400
2001-04-11,18.296140670776367,18.741049868334493,18.192531568095212,18.482027692862758,109879600
2001-04-12,18.948261260986328,18.98787679959625,18.085867986610126,18.14986267589135,87520000
2001-04-16,18.52468490600586,18.76542380739091,18.320513571140697,18.710571876380087,65857400
